Spermanr;Sphere_Centres;Voxel_Indicies;AAL_Coordinates;Talairach_Coordinates
0.19601723393654674;[-10, -84, -54];[1688, 1722, 1723];[(38, 22, 11), (38, 23, 11), (39, 23, 11)];[[(-14, -82, -50), 'Outside defined BAs'], [(-14, -80, -50), 'Outside defined BAs'], [(-12, -80, -50), 'Outside defined BAs']]
0.18146107572060077;[30, -84, -54];[5, 20, 21, 22, 47, 48, 49, 556, 571, 572, 573, 598, 599, 600, 1632, 1633, 1634, 1635, 1636, 1661, 1662, 1663, 1664, 1665, 1694, 1695, 1696, 1697, 1698, 1730, 1731, 1732, 1733, 1734, 2903, 2904, 2905, 2932, 2933, 2934, 2967, 2968, 2969];[(63, 22, 9), (60, 23, 9), (61, 23, 9), (62, 23, 9), (59, 24, 9), (60, 24, 9), (61, 24, 9), (63, 22, 10), (60, 23, 10), (61, 23, 10), (62, 23, 10), (59, 24, 10), (60, 24, 10), (61, 24, 10), (58, 20, 11), (59, 20, 11), (60, 20, 11), (61, 20, 11), (62, 20, 11), (58, 21, 11), (59, 21, 11), (60, 21, 11), (61, 21, 11), (62, 21, 11), (58, 22, 11), (59, 22, 11), (60, 22, 11), (61, 22, 11), (62, 22, 11), (58, 23, 11), (59, 23, 11), (60, 23, 11), (61, 23, 11), (62, 23, 11), (59, 20, 12), (60, 20, 12), (61, 20, 12), (59, 21, 12), (60, 21, 12), (61, 21, 12), (59, 22, 12), (60, 22, 12), (61, 22, 12)];[[(36, -82, -54), 'Outside defined BAs'], [(30, -80, -54), 'Outside defined BAs'], [(32, -80, -54), 'Outside defined BAs'], [(34, -80, -54), 'Outside defined BAs'], [(28, -78, -54), 'Outside defined BAs'], [(30, -78, -54), 'Outside defined BAs'], [(32, -78, -54), 'Outside defined BAs'], [(36, -82, -52), 'Outside defined BAs'], [(30, -80, -52), 'Outside defined BAs'], [(32, -80, -52), 'Outside defined BAs'], [(34, -80, -52), 'Outside defined BAs'], [(28, -78, -52), 'Outside defined BAs'], [(30, -78, -52), 'Outside defined BAs'], [(32, -78, -52), 'Outside defined BAs'], [(26, -86, -50), 'Outside defined BAs'], [(28, -86, -50), 'Outside defined BAs'], [(30, -86, -50), 'Outside defined BAs'], [(32, -86, -50), 'Outside defined BAs'], [(34, -86, -50), 'Outside defined BAs'], [(26, -84, -50), 'Outside defined BAs'], [(28, -84, -50), 'Outside defined BAs'], [(30, -84, -50), 'Outside defined BAs'], [(32, -84, -50), 'Outside defined BAs'], [(34, -84, -50), 'Outside defined BAs'], [(26, -82, -50), 'Outside defined BAs'], [(28, -82, -50), 'Outside defined BAs'], [(30, -82, -50), 'Outside defined BAs'], [(32, -82, -50), 'Outside defined BAs'], [(34, -82, -50), 'Outside defined BAs'], [(26, -80, -50), 'Outside defined BAs'], [(28, -80, -50), 'Outside defined BAs'], [(30, -80, -50), 'Outside defined BAs'], [(32, -80, -50), 'Outside defined BAs'], [(34, -80, -50), 'Outside defined BAs'], [(28, -86, -48), 'Outside defined BAs'], [(30, -86, -48), 'Outside defined BAs'], [(32, -86, -48), 'Outside defined BAs'], [(28, -84, -48), 'Outside defined BAs'], [(30, -84, -48), 'Outside defined BAs'], [(32, -84, -48), 'Outside defined BAs'], [(28, -82, -48), 'Outside defined BAs'], [(30, -82, -48), 'Outside defined BAs'], [(32, -82, -48), 'Outside defined BAs']]
0.17789320691328459;[30, -94, -44];[4257, 4258, 4259, 5691, 5692, 5693, 7354, 7355, 7356, 9074];[(59, 19, 13), (60, 19, 13), (61, 19, 13), (59, 19, 14), (60, 19, 14), (61, 19, 14), (59, 19, 15), (60, 19, 15), (61, 19, 15), (62, 18, 16)];[[(28, -88, -46), 'Outside defined BAs'], [(30, -88, -46), 'Outside defined BAs'], [(32, -88, -46), 'Outside defined BAs'], [(28, -88, -44), 'Outside defined BAs'], [(30, -88, -44), 'Outside defined BAs'], [(32, -88, -44), 'Outside defined BAs'], [(28, -88, -42), 'Outside defined BAs'], [(30, -88, -42), 'Outside defined BAs'], [(32, -88, -42), 'Outside defined BAs'], [(34, -90, -40), 'Outside defined BAs']]
0.17530101122481703;[10, -104, 26];[138694, 138695];[(51, 13, 47), (52, 13, 47)];[[(12, -100, 22), 'Outside defined BAs'], [(14, -100, 22), 'Outside defined BAs']]
0.1747669756167528;[20, -84, -54];[44, 595, 1630, 1631, 1657, 1658, 1659, 1660, 1689, 1690, 1691, 1692, 1693, 1725, 1726, 1727, 1728, 1729, 2900, 2927, 2928, 2929, 2962, 2963, 2964];[(56, 24, 9), (56, 24, 10), (56, 20, 11), (57, 20, 11), (54, 21, 11), (55, 21, 11), (56, 21, 11), (57, 21, 11), (53, 22, 11), (54, 22, 11), (55, 22, 11), (56, 22, 11), (57, 22, 11), (53, 23, 11), (54, 23, 11), (55, 23, 11), (56, 23, 11), (57, 23, 11), (56, 20, 12), (54, 21, 12), (55, 21, 12), (56, 21, 12), (54, 22, 12), (55, 22, 12), (56, 22, 12)];[[(22, -78, -54), 'Outside defined BAs'], [(22, -78, -52), 'Outside defined BAs'], [(22, -86, -50), 'Outside defined BAs'], [(24, -86, -50), 'Outside defined BAs'], [(18, -84, -50), 'Outside defined BAs'], [(20, -84, -50), 'Outside defined BAs'], [(22, -84, -50), 'Outside defined BAs'], [(24, -84, -50), 'Outside defined BAs'], [(16, -82, -50), 'Outside defined BAs'], [(18, -82, -50), 'Outside defined BAs'], [(20, -82, -50), 'Outside defined BAs'], [(22, -82, -50), 'Outside defined BAs'], [(24, -82, -50), 'Outside defined BAs'], [(16, -80, -50), 'Outside defined BAs'], [(18, -80, -50), 'Outside defined BAs'], [(20, -80, -50), 'Outside defined BAs'], [(22, -80, -50), 'Outside defined BAs'], [(24, -80, -50), 'Outside defined BAs'], [(22, -86, -48), 'Outside defined BAs'], [(18, -84, -48), 'Outside defined BAs'], [(20, -84, -48), 'Outside defined BAs'], [(22, -84, -48), 'Outside defined BAs'], [(18, -82, -48), 'Outside defined BAs'], [(20, -82, -48), 'Outside defined BAs'], [(22, -82, -48), 'Outside defined BAs']]
0.1712941258060483;[-70, -64, 6];[94737, 99835, 104952];[(13, 32, 38), (13, 32, 39), (13, 32, 40)];[[(-64, -62, 4), 'Outside defined BAs'], [(-64, -62, 6), 'Outside defined BAs'], [(-64, -62, 8), 'Outside defined BAs']]
0.17047465523593242;[-60, -4, 56];[204239, 206820];[(18, 60, 63), (18, 60, 64)];[[(-54, -6, 54), 'Outside defined BAs'], [(-54, -6, 56), 'Outside defined BAs']]
0.16437287774244397;[-10, -4, -34];[23089, 23135];[(38, 62, 21), (38, 63, 21)];[[(-14, -2, -30), 'Outside defined BAs'], [(-14, 0, -30), 'Outside defined BAs']]
0.16175036298009243;[30, -104, 16];[114193, 114219, 114220, 114221, 119267, 119268, 119293, 119294, 119295, 119324, 119325, 119326, 124288, 129149];[(58, 12, 42), (58, 13, 42), (59, 13, 42), (60, 13, 42), (57, 12, 43), (58, 12, 43), (58, 13, 43), (59, 13, 43), (60, 13, 43), (59, 14, 43), (60, 14, 43), (61, 14, 43), (59, 14, 44), (59, 14, 45)];[[(26, -102, 12), 'Outside defined BAs'], [(26, -100, 12), 'Outside defined BAs'], [(28, -100, 12), 'Outside defined BAs'], [(30, -100, 12), 'Outside defined BAs'], [(24, -102, 14), 'Outside defined BAs'], [(26, -102, 14), 'Outside defined BAs'], [(26, -100, 14), 'Outside defined BAs'], [(28, -100, 14), 'Outside defined BAs'], [(30, -100, 14), 'Outside defined BAs'], [(28, -98, 14), 'Outside defined BAs'], [(30, -98, 14), 'Outside defined BAs'], [(32, -98, 14), 'Outside defined BAs'], [(28, -98, 16), 'Outside defined BAs'], [(28, -98, 18), 'Outside defined BAs']]
0.16173098074252712;[50, -84, -34];[9160, 9161, 9162, 9210, 9211, 9212, 9262, 9263, 9264, 11135, 11136, 11137, 11138, 11181, 11182, 11183, 11184, 11185, 11231, 11232, 11233, 11234, 11235, 11283, 11284, 11285, 11286, 11287, 11338, 11339, 11340, 11341, 11342, 13312, 13313, 13314, 13315, 13360, 13361, 13362, 13363, 13364, 13365, 13413, 13414, 13415, 13416, 13417, 13418, 13419, 13467, 13468, 13469, 13470, 13471, 13472, 13473, 13524, 13525, 13526, 13527, 13528, 13584, 13585, 13586, 15743, 15744, 15745, 15789, 15790, 15791, 15792, 15793, 15794, 15841, 15842, 15843, 15844, 15845, 15846, 15847, 15895, 15896, 15897, 15898, 15899, 15900, 15901, 15952, 15953, 15954, 15955, 15956, 16012, 16013, 16014, 18251, 18252, 18253, 18297, 18298, 18299, 18300, 18301, 18302, 18349, 18350, 18351, 18352, 18353, 18354, 18355, 18403, 18404, 18405, 18406, 18407, 18408, 18409, 18460, 18461, 18462, 18463, 18464, 18520, 18521, 18522, 20999, 21042, 21043, 21090, 21091, 21092, 21093, 21141, 21142, 21143, 21144, 21145, 23855, 23903, 23904, 23905];[(69, 20, 16), (70, 20, 16), (71, 20, 16), (69, 21, 16), (70, 21, 16), (71, 21, 16), (69, 22, 16), (70, 22, 16), (71, 22, 16), (68, 19, 17), (69, 19, 17), (70, 19, 17), (71, 19, 17), (68, 20, 17), (69, 20, 17), (70, 20, 17), (71, 20, 17), (72, 20, 17), (68, 21, 17), (69, 21, 17), (70, 21, 17), (71, 21, 17), (72, 21, 17), (68, 22, 17), (69, 22, 17), (70, 22, 17), (71, 22, 17), (72, 22, 17), (68, 23, 17), (69, 23, 17), (70, 23, 17), (71, 23, 17), (72, 23, 17), (68, 19, 18), (69, 19, 18), (70, 19, 18), (71, 19, 18), (67, 20, 18), (68, 20, 18), (69, 20, 18), (70, 20, 18), (71, 20, 18), (72, 20, 18), (67, 21, 18), (68, 21, 18), (69, 21, 18), (70, 21, 18), (71, 21, 18), (72, 21, 18), (73, 21, 18), (67, 22, 18), (68, 22, 18), (69, 22, 18), (70, 22, 18), (71, 22, 18), (72, 22, 18), (73, 22, 18), (68, 23, 18), (69, 23, 18), (70, 23, 18), (71, 23, 18), (72, 23, 18), (69, 24, 18), (70, 24, 18), (71, 24, 18), (68, 19, 19), (69, 19, 19), (70, 19, 19), (67, 20, 19), (68, 20, 19), (69, 20, 19), (70, 20, 19), (71, 20, 19), (72, 20, 19), (67, 21, 19), (68, 21, 19), (69, 21, 19), (70, 21, 19), (71, 21, 19), (72, 21, 19), (73, 21, 19), (67, 22, 19), (68, 22, 19), (69, 22, 19), (70, 22, 19), (71, 22, 19), (72, 22, 19), (73, 22, 19), (68, 23, 19), (69, 23, 19), (70, 23, 19), (71, 23, 19), (72, 23, 19), (69, 24, 19), (70, 24, 19), (71, 24, 19), (68, 19, 20), (69, 19, 20), (70, 19, 20), (67, 20, 20), (68, 20, 20), (69, 20, 20), (70, 20, 20), (71, 20, 20), (72, 20, 20), (67, 21, 20), (68, 21, 20), (69, 21, 20), (70, 21, 20), (71, 21, 20), (72, 21, 20), (73, 21, 20), (67, 22, 20), (68, 22, 20), (69, 22, 20), (70, 22, 20), (71, 22, 20), (72, 22, 20), (73, 22, 20), (68, 23, 20), (69, 23, 20), (70, 23, 20), (71, 23, 20), (72, 23, 20), (69, 24, 20), (70, 24, 20), (71, 24, 20), (68, 20, 21), (68, 21, 21), (69, 21, 21), (68, 22, 21), (69, 22, 21), (70, 22, 21), (71, 22, 21), (68, 23, 21), (69, 23, 21), (70, 23, 21), (71, 23, 21), (72, 23, 21), (69, 21, 22), (69, 22, 22), (70, 22, 22), (71, 22, 22)];[[(48, -86, -40), 'Outside defined BAs'], [(50, -86, -40), 'Outside defined BAs'], [(52, -86, -40), 'Outside defined BAs'], [(48, -84, -40), 'Outside defined BAs'], [(50, -84, -40), 'Outside defined BAs'], [(52, -84, -40), 'Outside defined BAs'], [(48, -82, -40), 'Outside defined BAs'], [(50, -82, -40), 'Outside defined BAs'], [(52, -82, -40), 'Outside defined BAs'], [(46, -88, -38), 'Outside defined BAs'], [(48, -88, -38), 'Outside defined BAs'], [(50, -88, -38), 'Outside defined BAs'], [(52, -88, -38), 'Outside defined BAs'], [(46, -86, -38), 'Outside defined BAs'], [(48, -86, -38), 'Outside defined BAs'], [(50, -86, -38), 'Outside defined BAs'], [(52, -86, -38), 'Outside defined BAs'], [(54, -86, -38), 'Outside defined BAs'], [(46, -84, -38), 'Outside defined BAs'], [(48, -84, -38), 'Outside defined BAs'], [(50, -84, -38), 'Outside defined BAs'], [(52, -84, -38), 'Outside defined BAs'], [(54, -84, -38), 'Outside defined BAs'], [(46, -82, -38), 'Outside defined BAs'], [(48, -82, -38), 'Outside defined BAs'], [(50, -82, -38), 'Outside defined BAs'], [(52, -82, -38), 'Outside defined BAs'], [(54, -82, -38), 'Outside defined BAs'], [(46, -80, -38), 'Outside defined BAs'], [(48, -80, -38), 'Outside defined BAs'], [(50, -80, -38), 'Outside defined BAs'], [(52, -80, -38), 'Outside defined BAs'], [(54, -80, -38), 'Outside defined BAs'], [(46, -88, -36), 'Outside defined BAs'], [(48, -88, -36), 'Outside defined BAs'], [(50, -88, -36), 'Outside defined BAs'], [(52, -88, -36), 'Outside defined BAs'], [(44, -86, -36), 'Outside defined BAs'], [(46, -86, -36), 'Outside defined BAs'], [(48, -86, -36), 'Outside defined BAs'], [(50, -86, -36), 'Outside defined BAs'], [(52, -86, -36), 'Outside defined BAs'], [(54, -86, -36), 'Outside defined BAs'], [(44, -84, -36), 'Outside defined BAs'], [(46, -84, -36), 'Outside defined BAs'], [(48, -84, -36), 'Outside defined BAs'], [(50, -84, -36), 'Outside defined BAs'], [(52, -84, -36), 'Outside defined BAs'], [(54, -84, -36), 'Outside defined BAs'], [(56, -84, -36), 'Outside defined BAs'], [(44, -82, -36), 'Outside defined BAs'], [(46, -82, -36), 'Outside defined BAs'], [(48, -82, -36), 'Outside defined BAs'], [(50, -82, -36), 'Outside defined BAs'], [(52, -82, -36), 'Outside defined BAs'], [(54, -82, -36), 'Outside defined BAs'], [(56, -82, -36), 'Outside defined BAs'], [(46, -80, -36), 'Outside defined BAs'], [(48, -80, -36), 'Outside defined BAs'], [(50, -80, -36), 'Outside defined BAs'], [(52, -80, -36), 'Outside defined BAs'], [(54, -80, -36), 'Outside defined BAs'], [(48, -78, -36), 'Outside defined BAs'], [(50, -78, -36), 'Outside defined BAs'], [(52, -78, -36), 'Outside defined BAs'], [(46, -88, -34), 'Outside defined BAs'], [(48, -88, -34), 'Outside defined BAs'], [(50, -88, -34), 'Outside defined BAs'], [(44, -86, -34), 'Outside defined BAs'], [(46, -86, -34), 'Outside defined BAs'], [(48, -86, -34), 'Outside defined BAs'], [(50, -86, -34), 'Outside defined BAs'], [(52, -86, -34), 'Outside defined BAs'], [(54, -86, -34), 'Outside defined BAs'], [(44, -84, -34), 'Outside defined BAs'], [(46, -84, -34), 'Outside defined BAs'], [(48, -84, -34), 'Outside defined BAs'], [(50, -84, -34), 'Outside defined BAs'], [(52, -84, -34), 'Outside defined BAs'], [(54, -84, -34), 'Outside defined BAs'], [(56, -84, -34), 'Outside defined BAs'], [(44, -82, -34), 'Outside defined BAs'], [(46, -82, -34), 'Outside defined BAs'], [(48, -82, -34), 'Outside defined BAs'], [(50, -82, -34), 'Outside defined BAs'], [(52, -82, -34), 'Outside defined BAs'], [(54, -82, -34), 'Outside defined BAs'], [(56, -82, -34), 'Outside defined BAs'], [(46, -80, -34), 'Outside defined BAs'], [(48, -80, -34), 'Outside defined BAs'], [(50, -80, -34), 'Outside defined BAs'], [(52, -80, -34), 'Outside defined BAs'], [(54, -80, -34), 'Outside defined BAs'], [(48, -78, -34), 'Outside defined BAs'], [(50, -78, -34), 'Outside defined BAs'], [(52, -78, -34), 'Outside defined BAs'], [(46, -88, -32), 'Outside defined BAs'], [(48, -88, -32), 'Outside defined BAs'], [(50, -88, -32), 'Outside defined BAs'], [(44, -86, -32), 'Outside defined BAs'], [(46, -86, -32), 'Outside defined BAs'], [(48, -86, -32), 'Outside defined BAs'], [(50, -86, -32), 'Outside defined BAs'], [(52, -86, -32), 'Outside defined BAs'], [(54, -86, -32), 'Outside defined BAs'], [(44, -84, -32), 'Outside defined BAs'], [(46, -84, -32), 'Outside defined BAs'], [(48, -84, -32), 'Outside defined BAs'], [(50, -84, -32), 'Outside defined BAs'], [(52, -84, -32), 'Outside defined BAs'], [(54, -84, -32), 'Outside defined BAs'], [(56, -84, -32), 'Outside defined BAs'], [(44, -82, -32), 'Outside defined BAs'], [(46, -82, -32), 'Outside defined BAs'], [(48, -82, -32), 'Outside defined BAs'], [(50, -82, -32), 'Outside defined BAs'], [(52, -82, -32), 'Outside defined BAs'], [(54, -82, -32), 'Outside defined BAs'], [(56, -82, -32), 'Outside defined BAs'], [(46, -80, -32), 'Outside defined BAs'], [(48, -80, -32), 'Outside defined BAs'], [(50, -80, -32), 'Outside defined BAs'], [(52, -80, -32), 'Outside defined BAs'], [(54, -80, -32), 'Outside defined BAs'], [(48, -78, -32), 'Outside defined BAs'], [(50, -78, -32), 'Outside defined BAs'], [(52, -78, -32), 'Outside defined BAs'], [(46, -86, -30), 'Outside defined BAs'], [(46, -84, -30), 'Outside defined BAs'], [(48, -84, -30), 'Outside defined BAs'], [(46, -82, -30), 'Outside defined BAs'], [(48, -82, -30), 'Outside defined BAs'], [(50, -82, -30), 'Outside defined BAs'], [(52, -82, -30), 'Outside defined BAs'], [(46, -80, -30), 'Outside defined BAs'], [(48, -80, -30), 'Outside defined BAs'], [(50, -80, -30), 'Outside defined BAs'], [(52, -80, -30), 'Outside defined BAs'], [(54, -80, -30), 'Outside defined BAs'], [(48, -84, -28), 'Outside defined BAs'], [(48, -82, -28), 'Outside defined BAs'], [(50, -82, -28), 'Outside defined BAs'], [(52, -82, -28), 'Outside defined BAs']]
